sentence,label
[CLS] user_56 [SEP] movie_75 movie_87 movie_59 movie_57 [SEP] 4.0 3.0 4.0 [MASK],3.0
[CLS] user_3 [SEP] movie_63 movie_11 movie_29 movie_42 [SEP] 4.5 3.5 3.5 [MASK],3.0
[CLS] user_70 [SEP] movie_56 movie_84 movie_87 movie_18 [SEP] 4.0 4.0 4.0 [MASK],3.0
[CLS] user_1 [SEP] movie_8 movie_23 movie_38 movie_11 [SEP] 2.5 5.0 3.5 [MASK],2.0
[CLS] user_62 [SEP] movie_15 movie_9 movie_32 movie_9 [SEP] 5.0 5.0 5.0 [MASK],5.0
[CLS] user_58 [SEP] movie_152 movie_94 movie_47 movie_115 [SEP] 5.0 3.0 3.0 [MASK],5.0
[CLS] user_37 [SEP] movie_73 movie_40 movie_138 movie_14 [SEP] 4.0 4.0 5.0 [MASK],1.0
[CLS] user_13 [SEP] movie_13 movie_23 movie_59 movie_73 [SEP] 4.0 5.0 4.0 [MASK],5.0
[CLS] user_26 [SEP] movie_14 movie_37 movie_28 movie_79 [SEP] 5.0 3.0 3.0 [MASK],3.0
[CLS] user_31 [SEP] movie_15 movie_30 movie_33 movie_30 [SEP] 5.0 3.0 3.0 [MASK],3.0
[CLS] user_45 [SEP] movie_30 movie_2 movie_13 movie_33 [SEP] 4.0 5.0 3.0 [MASK],3.0
[CLS] user_12 [SEP] movie_17 movie_40 movie_47 movie_40 [SEP] 3.5 4.5 3.5 [MASK],4.5
[CLS] user_23 [SEP] movie_15 movie_28 movie_3 movie_1 [SEP] 5.0 4.0 4.0 [MASK],5.0
[CLS] user_10 [SEP] movie_37 movie_43 movie_73 movie_43 [SEP] 3.0 4.0 4.0 [MASK],4.0
[CLS] user_9 [SEP] movie_6 movie_14 movie_20 movie_1 [SEP] 3.0 3.0 3.0 [MASK],4.0
[CLS] user_77 [SEP] movie_22 movie_4 movie_168 movie_112 [SEP] 5.0 3.0 3.0 [MASK],3.0
[CLS] user_2 [SEP] movie_44 movie_3 movie_58 movie_49 [SEP] 3.0 3.0 3.0 [MASK],3.0
[CLS] user_60 [SEP] movie_11 movie_86 movie_8 movie_86 [SEP] 4.0 4.0 3.0 [MASK],4.0
[CLS] user_2 [SEP] movie_45 movie_32 movie_50 movie_44 [SEP] 4.0 5.0 4.0 [MASK],3.0
[CLS] user_22 [SEP] movie_19 movie_63 movie_1 movie_122 [SEP] 3.0 5.0 4.0 [MASK],1.0
[CLS] user_55 [SEP] movie_40 movie_28 movie_9 movie_119 [SEP] 2.0 3.0 3.0 [MASK],3.0
[CLS] user_35 [SEP] movie_50 movie_85 movie_6 movie_20 [SEP] 3.0 2.0 4.0 [MASK],3.0
[CLS] user_7 [SEP] movie_69 movie_45 movie_61 movie_101 [SEP] 5.0 4.0 5.0 [MASK],4.0
[CLS] user_37 [SEP] movie_29 movie_28 movie_59 movie_23 [SEP] 4.0 4.0 3.0 [MASK],5.0
[CLS] user_65 [SEP] movie_6 movie_44 movie_21 movie_117 [SEP] 3.0 3.0 3.0 [MASK],3.0
[CLS] user_26 [SEP] movie_108 movie_40 movie_17 movie_28 [SEP] 5.0 4.0 3.0 [MASK],3.0
[CLS] user_75 [SEP] movie_6 movie_38 movie_1 movie_46 [SEP] 5.0 4.0 4.5 [MASK],4.0
[CLS] user_1 [SEP] movie_39 movie_12 movie_24 movie_1 [SEP] 3.0 4.5 1.5 [MASK],2.5
[CLS] user_67 [SEP] movie_28 movie_23 movie_15 movie_35 [SEP] 2.5 4.5 4.5 [MASK],2.5
[CLS] user_32 [SEP] movie_15 movie_30 movie_55 movie_15 [SEP] 3.0 5.0 5.0 [MASK],3.0
[CLS] user_46 [SEP] movie_36 movie_14 movie_109 movie_109 [SEP] 3.0 3.0 2.0 [MASK],2.0
[CLS] user_4 [SEP] movie_13 movie_1 movie_30 movie_32 [SEP] 4.0 4.0 5.0 [MASK],4.0
[CLS] user_58 [SEP] movie_111 movie_17 movie_19 movie_47 [SEP] 3.0 4.0 1.0 [MASK],3.0
[CLS] user_22 [SEP] movie_122 movie_1 movie_121 movie_18 [SEP] 1.0 4.0 4.0 [MASK],5.0
[CLS] user_22 [SEP] movie_19 movie_121 movie_1 movie_57 [SEP] 3.0 4.0 4.0 [MASK],3.0
[CLS] user_70 [SEP] movie_164 movie_87 movie_116 movie_46 [SEP] 3.0 4.0 4.0 [MASK],2.0
[CLS] user_44 [SEP] movie_73 movie_48 movie_4 movie_73 [SEP] 3.0 4.0 5.0 [MASK],3.0
[CLS] user_42 [SEP] movie_22 movie_13 movie_17 movie_44 [SEP] 4.0 4.0 3.0 [MASK],3.0
[CLS] user_44 [SEP] movie_17 movie_1 movie_11 movie_4 [SEP] 3.0 3.0 3.0 [MASK],5.0
[CLS] user_3 [SEP] movie_29 movie_23 movie_40 movie_30 [SEP] 3.5 4.5 4.0 [MASK],5.0
[CLS] user_66 [SEP] movie_20 movie_58 movie_29 movie_29 [SEP] 3.0 3.0 4.0 [MASK],4.0
[CLS] user_28 [SEP] movie_83 movie_98 movie_31 movie_31 [SEP] 4.0 4.0 4.0 [MASK],4.0
[CLS] user_51 [SEP] movie_5 movie_15 movie_36 movie_107 [SEP] 4.0 5.0 5.0 [MASK],2.0
[CLS] user_42 [SEP] movie_20 movie_12 movie_17 movie_121 [SEP] 4.0 3.0 3.0 [MASK],3.0
[CLS] user_7 [SEP] movie_69 movie_19 movie_87 movie_45 [SEP] 5.0 4.0 3.0 [MASK],4.0
[CLS] user_8 [SEP] movie_48 movie_11 movie_6 movie_20 [SEP] 4.5 3.0 4.0 [MASK],3.5
[CLS] user_10 [SEP] movie_86 movie_23 movie_37 movie_37 [SEP] 4.0 5.0 3.0 [MASK],3.0
[CLS] user_51 [SEP] movie_100 movie_50 movie_129 movie_23 [SEP] 4.0 3.0 3.0 [MASK],3.0
[CLS] user_25 [SEP] movie_13 movie_22 movie_55 movie_55 [SEP] 4.5 2.5 5.0 [MASK],5.0
[CLS] user_13 [SEP] movie_34 movie_32 movie_37 movie_30 [SEP] 3.0 4.0 3.0 [MASK],5.0
[CLS] user_26 [SEP] movie_14 movie_79 movie_108 movie_109 [SEP] 5.0 3.0 5.0 [MASK],2.0
[CLS] user_29 [SEP] movie_34 movie_59 movie_2 movie_111 [SEP] 4.0 2.0 3.0 [MASK],3.0
[CLS] user_60 [SEP] movie_20 movie_61 movie_52 movie_80 [SEP] 4.0 3.0 2.0 [MASK],4.0
[CLS] user_1 [SEP] movie_30 movie_23 movie_24 movie_5 [SEP] 5.0 5.0 1.5 [MASK],4.0
[CLS] user_30 [SEP] movie_39 movie_87 movie_13 movie_57 [SEP] 5.0 2.0 4.0 [MASK],2.0
[CLS] user_65 [SEP] movie_100 movie_47 movie_83 movie_10 [SEP] 4.0 4.0 1.0 [MASK],4.0
[CLS] user_41 [SEP] movie_5 movie_10 movie_26 movie_104 [SEP] 3.0 5.0 5.0 [MASK],5.0
[CLS] user_59 [SEP] movie_43 movie_7 movie_23 movie_23 [SEP] 4.0 2.5 5.0 [MASK],5.0
[CLS] user_20 [SEP] movie_19 movie_15 movie_50 movie_43 [SEP] 3.0 5.0 5.0 [MASK],3.0
[CLS] user_36 [SEP] movie_58 movie_30 movie_1 movie_32 [SEP] 4.0 5.0 4.0 [MASK],5.0
[CLS] user_65 [SEP] movie_156 movie_117 movie_15 movie_127 [SEP] 4.0 3.0 5.0 [MASK],3.0
[CLS] user_73 [SEP] movie_166 movie_33 movie_50 movie_20 [SEP] 5.0 3.0 4.0 [MASK],3.0
[CLS] user_71 [SEP] movie_22 movie_23 movie_34 movie_22 [SEP] 3.0 3.5 2.5 [MASK],3.0
[CLS] user_5 [SEP] movie_89 movie_88 movie_83 movie_15 [SEP] 3.0 3.0 3.0 [MASK],5.0
[CLS] user_12 [SEP] movie_106 movie_22 movie_63 movie_112 [SEP] 3.5 3.0 4.0 [MASK],3.0
[CLS] user_18 [SEP] movie_32 movie_95 movie_40 movie_17 [SEP] 4.5 2.5 1.5 [MASK],4.5
[CLS] user_63 [SEP] movie_7 movie_46 movie_23 movie_23 [SEP] 4.0 4.0 5.0 [MASK],5.0
[CLS] user_4 [SEP] movie_7 movie_1 movie_17 movie_24 [SEP] 1.0 4.0 3.0 [MASK],5.0
[CLS] user_2 [SEP] movie_43 movie_32 movie_1 movie_59 [SEP] 3.0 5.0 3.0 [MASK],3.0
[CLS] user_58 [SEP] movie_109 movie_58 movie_20 movie_152 [SEP] 3.0 3.0 5.0 [MASK],5.0
[CLS] user_42 [SEP] movie_4 movie_22 movie_15 movie_15 [SEP] 5.0 4.0 3.0 [MASK],3.0
[CLS] user_12 [SEP] movie_112 movie_63 movie_46 movie_17 [SEP] 3.0 4.0 0.5 [MASK],3.5
[CLS] user_71 [SEP] movie_34 movie_17 movie_35 movie_11 [SEP] 2.5 3.0 4.0 [MASK],3.0
[CLS] user_36 [SEP] movie_50 movie_30 movie_29 movie_94 [SEP] 5.0 5.0 4.0 [MASK],4.0
[CLS] user_60 [SEP] movie_52 movie_40 movie_20 movie_11 [SEP] 2.0 3.0 4.0 [MASK],4.0
[CLS] user_31 [SEP] movie_30 movie_15 movie_94 movie_101 [SEP] 3.0 5.0 5.0 [MASK],3.0
[CLS] user_11 [SEP] movie_63 movie_3 movie_20 movie_15 [SEP] 2.5 2.5 3.0 [MASK],4.0
[CLS] user_63 [SEP] movie_23 movie_6 movie_13 movie_48 [SEP] 5.0 3.0 3.0 [MASK],4.0
[CLS] user_65 [SEP] movie_100 movie_23 movie_59 movie_3 [SEP] 4.0 5.0 5.0 [MASK],5.0
[CLS] user_6 [SEP] movie_42 movie_92 movie_12 movie_10 [SEP] 2.0 2.5 5.0 [MASK],3.5
[CLS] user_66 [SEP] movie_11 movie_59 movie_110 movie_11 [SEP] 2.0 5.0 2.0 [MASK],2.0
[CLS] user_31 [SEP] movie_9 movie_107 movie_33 movie_50 [SEP] 3.0 5.0 3.0 [MASK],4.0
[CLS] user_33 [SEP] movie_17 movie_31 movie_38 movie_31 [SEP] 4.0 5.0 1.0 [MASK],5.0
[CLS] user_61 [SEP] movie_119 movie_1 movie_59 movie_59 [SEP] 2.0 3.0 4.0 [MASK],4.0
[CLS] user_7 [SEP] movie_1 movie_14 movie_100 movie_61 [SEP] 1.0 3.0 3.0 [MASK],5.0
[CLS] user_65 [SEP] movie_126 movie_106 movie_120 movie_37 [SEP] 5.0 4.0 3.0 [MASK],4.0
[CLS] user_46 [SEP] movie_112 movie_29 movie_36 movie_15 [SEP] 1.5 2.0 3.0 [MASK],5.0
[CLS] user_65 [SEP] movie_22 movie_120 movie_23 movie_23 [SEP] 4.0 3.0 5.0 [MASK],5.0
[CLS] user_52 [SEP] movie_117 movie_20 movie_47 movie_11 [SEP] 4.0 4.0 3.0 [MASK],3.0
[CLS] user_70 [SEP] movie_164 movie_46 movie_6 movie_150 [SEP] 3.0 2.0 4.0 [MASK],1.0
[CLS] user_48 [SEP] movie_30 movie_33 movie_18 movie_30 [SEP] 4.0 3.0 3.0 [MASK],4.0
[CLS] user_8 [SEP] movie_6 movie_20 movie_11 movie_23 [SEP] 4.0 3.5 3.0 [MASK],3.5
[CLS] user_67 [SEP] movie_5 movie_15 movie_14 movie_14 [SEP] 4.0 4.5 4.5 [MASK],4.5
[CLS] user_70 [SEP] movie_32 movie_84 movie_56 movie_6 [SEP] 5.0 4.0 4.0 [MASK],4.0
[CLS] user_46 [SEP] movie_112 movie_38 movie_29 movie_61 [SEP] 1.5 3.0 2.0 [MASK],3.5
[CLS] user_10 [SEP] movie_86 movie_105 movie_43 movie_108 [SEP] 4.0 4.0 4.0 [MASK],5.0
[CLS] user_62 [SEP] movie_30 movie_56 movie_9 movie_14 [SEP] 5.0 5.0 5.0 [MASK],4.0
[CLS] user_10 [SEP] movie_31 movie_30 movie_109 movie_86 [SEP] 5.0 5.0 4.0 [MASK],4.0
[CLS] user_23 [SEP] movie_3 movie_62 movie_65 movie_33 [SEP] 4.0 4.0 5.0 [MASK],4.0
[CLS] user_45 [SEP] movie_105 movie_51 movie_54 movie_4 [SEP] 3.0 4.0 2.5 [MASK],3.0
[CLS] user_47 [SEP] movie_27 movie_57 movie_21 movie_36 [SEP] 5.0 3.5 4.0 [MASK],4.5
[CLS] user_58 [SEP] movie_47 movie_152 movie_20 movie_57 [SEP] 3.0 5.0 5.0 [MASK],2.0
[CLS] user_7 [SEP] movie_1 movie_87 movie_99 movie_7 [SEP] 1.0 3.0 4.0 [MASK],3.0
[CLS] user_30 [SEP] movie_87 movie_32 movie_101 movie_80 [SEP] 2.0 3.0 2.0 [MASK],2.0
[CLS] user_47 [SEP] movie_57 movie_7 movie_15 movie_40 [SEP] 3.5 3.5 4.0 [MASK],4.0
[CLS] user_45 [SEP] movie_46 movie_44 movie_14 movie_86 [SEP] 1.0 2.0 4.0 [MASK],3.0
[CLS] user_10 [SEP] movie_49 movie_110 movie_109 movie_50 [SEP] 3.0 5.0 4.0 [MASK],4.0
[CLS] user_68 [SEP] movie_115 movie_50 movie_7 movie_106 [SEP] 5.0 3.0 5.0 [MASK],1.0
[CLS] user_58 [SEP] movie_35 movie_57 movie_1 movie_34 [SEP] 5.0 2.0 5.0 [MASK],4.0
[CLS] user_11 [SEP] movie_50 movie_46 movie_15 movie_22 [SEP] 3.5 3.5 4.0 [MASK],3.5
[CLS] user_69 [SEP] movie_73 movie_17 movie_21 movie_14 [SEP] 4.0 5.0 4.0 [MASK],3.0
[CLS] user_48 [SEP] movie_9 movie_117 movie_33 movie_23 [SEP] 2.5 2.5 3.0 [MASK],4.0
[CLS] user_50 [SEP] movie_14 movie_8 movie_117 movie_15 [SEP] 2.0 2.0 2.0 [MASK],3.5
[CLS] user_75 [SEP] movie_40 movie_46 movie_6 movie_17 [SEP] 4.5 4.0 5.0 [MASK],5.0
[CLS] user_39 [SEP] movie_22 movie_6 movie_8 movie_8 [SEP] 3.0 5.0 3.0 [MASK],3.0
[CLS] user_2 [SEP] movie_14 movie_59 movie_32 movie_52 [SEP] 5.0 3.0 5.0 [MASK],3.0
[CLS] user_62 [SEP] movie_36 movie_31 movie_56 movie_104 [SEP] 5.0 5.0 5.0 [MASK],4.0
[CLS] user_31 [SEP] movie_101 movie_46 movie_9 movie_33 [SEP] 3.0 5.0 3.0 [MASK],3.0
[CLS] user_41 [SEP] movie_104 movie_5 movie_26 movie_61 [SEP] 5.0 3.0 5.0 [MASK],5.0
[CLS] user_13 [SEP] movie_17 movie_59 movie_73 movie_33 [SEP] 3.0 4.0 5.0 [MASK],2.0
[CLS] user_72 [SEP] movie_165 movie_15 movie_138 movie_165 [SEP] 3.0 5.0 4.0 [MASK],3.0
[CLS] user_65 [SEP] movie_100 movie_10 movie_119 movie_162 [SEP] 4.0 4.0 4.0 [MASK],4.0
[CLS] user_50 [SEP] movie_14 movie_15 movie_37 movie_66 [SEP] 2.0 3.5 3.0 [MASK],3.5
[CLS] user_45 [SEP] movie_36 movie_23 movie_30 movie_21 [SEP] 4.0 5.0 4.0 [MASK],4.0
[CLS] user_62 [SEP] movie_73 movie_25 movie_48 movie_1 [SEP] 4.0 3.0 1.0 [MASK],3.0
[CLS] user_72 [SEP] movie_9 movie_107 movie_28 movie_50 [SEP] 3.0 4.0 4.0 [MASK],5.0
[CLS] user_50 [SEP] movie_67 movie_37 movie_20 movie_23 [SEP] 3.0 3.0 3.0 [MASK],4.0
[CLS] user_50 [SEP] movie_55 movie_29 movie_141 movie_63 [SEP] 4.0 4.0 2.5 [MASK],3.0
[CLS] user_20 [SEP] movie_19 movie_76 movie_14 movie_19 [SEP] 3.0 3.0 5.0 [MASK],3.0
[CLS] user_56 [SEP] movie_9 movie_94 movie_32 movie_59 [SEP] 5.0 3.0 4.0 [MASK],4.0
[CLS] user_29 [SEP] movie_58 movie_127 movie_17 movie_59 [SEP] 3.0 2.0 4.0 [MASK],2.0
[CLS] user_65 [SEP] movie_157 movie_63 movie_32 movie_156 [SEP] 4.0 3.0 5.0 [MASK],4.0
[CLS] user_45 [SEP] movie_32 movie_30 movie_58 movie_46 [SEP] 4.0 4.0 4.0 [MASK],1.0
[CLS] user_35 [SEP] movie_50 movie_6 movie_13 movie_6 [SEP] 3.0 4.0 5.0 [MASK],4.0
[CLS] user_60 [SEP] movie_61 movie_8 movie_40 movie_3 [SEP] 3.0 3.0 3.0 [MASK],4.0
[CLS] user_59 [SEP] movie_30 movie_34 movie_4 movie_51 [SEP] 4.0 4.0 4.0 [MASK],4.0
[CLS] user_56 [SEP] movie_20 movie_75 movie_7 movie_87 [SEP] 3.0 4.0 5.0 [MASK],3.0
[CLS] user_24 [SEP] movie_124 movie_7 movie_51 movie_9 [SEP] 4.0 4.0 3.0 [MASK],5.0
[CLS] user_30 [SEP] movie_58 movie_1 movie_23 movie_31 [SEP] 3.0 5.0 4.0 [MASK],2.0
[CLS] user_54 [SEP] movie_65 movie_48 movie_22 movie_29 [SEP] 3.5 3.0 3.5 [MASK],3.0
[CLS] user_49 [SEP] movie_32 movie_25 movie_57 movie_6 [SEP] 5.0 1.0 2.0 [MASK],4.0
[CLS] user_76 [SEP] movie_70 movie_60 movie_99 movie_3 [SEP] 2.0 3.0 3.0 [MASK],4.0
[CLS] user_50 [SEP] movie_19 movie_43 movie_63 movie_58 [SEP] 2.5 3.0 3.0 [MASK],3.0
[CLS] user_2 [SEP] movie_3 movie_7 movie_29 movie_14 [SEP] 3.0 5.0 4.0 [MASK],5.0
[CLS] user_50 [SEP] movie_117 movie_54 movie_23 movie_20 [SEP] 2.0 4.0 4.0 [MASK],3.0
[CLS] user_76 [SEP] movie_12 movie_99 movie_23 movie_63 [SEP] 4.0 3.0 5.0 [MASK],4.0
[CLS] user_27 [SEP] movie_35 movie_59 movie_40 movie_1 [SEP] 4.5 5.0 4.5 [MASK],4.5
[CLS] user_39 [SEP] movie_88 movie_22 movie_20 movie_88 [SEP] 3.0 3.0 3.0 [MASK],3.0
[CLS] user_55 [SEP] movie_2 movie_71 movie_73 movie_5 [SEP] 3.0 3.0 4.5 [MASK],4.5
[CLS] user_11 [SEP] movie_50 movie_23 movie_22 movie_33 [SEP] 3.5 4.0 3.5 [MASK],3.5
[CLS] user_2 [SEP] movie_58 movie_29 movie_14 movie_1 [SEP] 3.0 4.0 5.0 [MASK],3.0
[CLS] user_68 [SEP] movie_17 movie_21 movie_106 movie_21 [SEP] 4.0 4.0 1.0 [MASK],4.0
[CLS] user_73 [SEP] movie_20 movie_166 movie_83 movie_6 [SEP] 3.0 5.0 2.0 [MASK],3.0
[CLS] user_63 [SEP] movie_6 movie_23 movie_43 movie_46 [SEP] 3.0 5.0 5.0 [MASK],4.0
[CLS] user_25 [SEP] movie_22 movie_1 movie_13 movie_1 [SEP] 2.5 3.5 4.5 [MASK],3.5
[CLS] user_56 [SEP] movie_4 movie_6 movie_87 movie_7 [SEP] 3.0 4.0 3.0 [MASK],5.0
[CLS] user_10 [SEP] movie_87 movie_27 movie_32 movie_87 [SEP] 4.0 4.0 5.0 [MASK],4.0
[CLS] user_37 [SEP] movie_29 movie_138 movie_34 movie_38 [SEP] 4.0 5.0 4.0 [MASK],2.0
[CLS] user_30 [SEP] movie_11 movie_34 movie_44 movie_23 [SEP] 2.5 3.0 3.0 [MASK],4.0
[CLS] user_65 [SEP] movie_156 movie_100 movie_65 movie_81 [SEP] 4.0 4.0 3.0 [MASK],1.0
[CLS] user_29 [SEP] movie_117 movie_111 movie_2 movie_17 [SEP] 4.0 3.0 3.0 [MASK],4.0
[CLS] user_22 [SEP] movie_63 movie_19 movie_121 movie_38 [SEP] 5.0 3.0 4.0 [MASK],3.0
[CLS] user_18 [SEP] movie_17 movie_30 movie_33 movie_32 [SEP] 4.5 3.5 3.0 [MASK],4.5
[CLS] user_56 [SEP] movie_14 movie_61 movie_20 movie_14 [SEP] 5.0 5.0 3.0 [MASK],5.0
[CLS] user_62 [SEP] movie_54 movie_55 movie_31 movie_25 [SEP] 4.5 4.5 5.0 [MASK],3.0
[CLS] user_4 [SEP] movie_57 movie_75 movie_13 movie_62 [SEP] 1.0 2.0 4.0 [MASK],4.0
[CLS] user_33 [SEP] movie_38 movie_29 movie_43 movie_18 [SEP] 1.0 3.0 5.0 [MASK],1.0
[CLS] user_65 [SEP] movie_88 movie_75 movie_37 movie_101 [SEP] 1.0 5.0 4.0 [MASK],3.0
[CLS] user_75 [SEP] movie_95 movie_13 movie_39 movie_37 [SEP] 3.5 4.5 4.5 [MASK],3.5
[CLS] user_16 [SEP] movie_80 movie_8 movie_19 movie_69 [SEP] 3.0 4.0 4.0 [MASK],4.0
[CLS] user_61 [SEP] movie_46 movie_29 movie_9 movie_119 [SEP] 4.0 5.0 4.0 [MASK],2.0
[CLS] user_36 [SEP] movie_30 movie_32 movie_29 movie_29 [SEP] 5.0 5.0 4.0 [MASK],4.0
[CLS] user_30 [SEP] movie_90 movie_2 movie_79 movie_90 [SEP] 2.0 3.0 2.0 [MASK],2.0
[CLS] user_65 [SEP] movie_104 movie_157 movie_11 movie_50 [SEP] 4.0 4.0 4.0 [MASK],4.0
[CLS] user_62 [SEP] movie_32 movie_31 movie_99 movie_2 [SEP] 5.0 5.0 3.0 [MASK],3.5
[CLS] user_6 [SEP] movie_15 movie_89 movie_10 movie_11 [SEP] 5.0 3.0 3.5 [MASK],2.5
[CLS] user_73 [SEP] movie_19 movie_14 movie_20 movie_94 [SEP] 3.0 3.0 3.0 [MASK],4.0
[CLS] user_28 [SEP] movie_59 movie_11 movie_22 movie_1 [SEP] 3.0 3.5 3.0 [MASK],3.0
[CLS] user_50 [SEP] movie_17 movie_63 movie_94 movie_141 [SEP] 3.5 3.0 2.5 [MASK],2.5
[CLS] user_3 [SEP] movie_43 movie_31 movie_64 movie_11 [SEP] 3.5 4.0 4.0 [MASK],3.5
[CLS] user_25 [SEP] movie_17 movie_30 movie_55 movie_30 [SEP] 5.0 5.0 5.0 [MASK],5.0
[CLS] user_7 [SEP] movie_100 movie_19 movie_46 movie_13 [SEP] 3.0 4.0 3.0 [MASK],4.0
[CLS] user_39 [SEP] movie_17 movie_20 movie_8 movie_1 [SEP] 4.0 3.0 3.0 [MASK],3.0
[CLS] user_53 [SEP] movie_114 movie_20 movie_85 movie_4 [SEP] 4.0 5.0 4.0 [MASK],5.0
[CLS] user_32 [SEP] movie_29 movie_59 movie_7 movie_33 [SEP] 5.0 5.0 3.0 [MASK],2.0
[CLS] user_69 [SEP] movie_1 movie_14 movie_86 movie_63 [SEP] 3.0 3.0 3.0 [MASK],5.0
[CLS] user_52 [SEP] movie_15 movie_1 movie_76 movie_118 [SEP] 4.0 4.0 3.0 [MASK],4.0
[CLS] user_2 [SEP] movie_43 movie_29 movie_22 movie_32 [SEP] 3.0 4.0 3.0 [MASK],5.0
[CLS] user_15 [SEP] movie_97 movie_4 movie_33 movie_3 [SEP] 1.0 3.5 3.5 [MASK],3.5
[CLS] user_35 [SEP] movie_1 movie_11 movie_13 movie_117 [SEP] 4.0 3.0 5.0 [MASK],3.0
[CLS] user_23 [SEP] movie_86 movie_33 movie_51 movie_12 [SEP] 4.0 4.0 4.0 [MASK],4.0
[CLS] user_69 [SEP] movie_1 movie_21 movie_86 movie_22 [SEP] 3.0 4.0 3.0 [MASK],3.0
[CLS] user_50 [SEP] movie_63 movie_66 movie_17 movie_112 [SEP] 3.0 3.5 3.5 [MASK],3.0
[CLS] user_38 [SEP] movie_2 movie_1 movie_23 movie_76 [SEP] 2.0 5.0 4.0 [MASK],3.0
[CLS] user_19 [SEP] movie_48 movie_8 movie_17 movie_48 [SEP] 2.0 3.0 2.5 [MASK],2.0
[CLS] user_17 [SEP] movie_87 movie_115 movie_118 movie_118 [SEP] 5.0 3.0 3.0 [MASK],3.0
[CLS] user_28 [SEP] movie_111 movie_79 movie_63 movie_64 [SEP] 3.0 4.0 5.0 [MASK],4.0
[CLS] user_67 [SEP] movie_35 movie_17 movie_95 movie_94 [SEP] 2.5 3.5 1.0 [MASK],3.0
[CLS] user_65 [SEP] movie_158 movie_7 movie_119 movie_120 [SEP] 3.0 5.0 4.0 [MASK],3.0
[CLS] user_20 [SEP] movie_23 movie_6 movie_104 movie_76 [SEP] 5.0 5.0 4.0 [MASK],3.0
[CLS] user_30 [SEP] movie_123 movie_55 movie_130 movie_79 [SEP] 1.5 2.5 3.0 [MASK],2.0
[CLS] user_74 [SEP] movie_4 movie_94 movie_117 movie_94 [SEP] 4.0 3.0 3.0 [MASK],3.0
[CLS] user_35 [SEP] movie_85 movie_117 movie_3 movie_1 [SEP] 2.0 3.0 3.0 [MASK],4.0
[CLS] user_37 [SEP] movie_34 movie_28 movie_40 movie_28 [SEP] 4.0 4.0 4.0 [MASK],4.0
[CLS] user_74 [SEP] movie_128 movie_101 movie_48 movie_17 [SEP] 4.0 4.0 5.0 [MASK],4.0
[CLS] user_38 [SEP] movie_2 movie_24 movie_23 movie_90 [SEP] 2.0 2.0 4.0 [MASK],3.0
[CLS] user_45 [SEP] movie_32 movie_30 movie_20 movie_44 [SEP] 4.0 4.0 4.0 [MASK],2.0
[CLS] user_28 [SEP] movie_98 movie_29 movie_87 movie_88 [SEP] 4.0 4.0 4.0 [MASK],3.0
[CLS] user_65 [SEP] movie_129 movie_75 movie_123 movie_119 [SEP] 2.0 5.0 3.0 [MASK],4.0
[CLS] user_6 [SEP] movie_23 movie_13 movie_61 movie_35 [SEP] 4.0 4.0 4.0 [MASK],5.0
[CLS] user_58 [SEP] movie_35 movie_127 movie_123 movie_17 [SEP] 5.0 3.0 4.0 [MASK],4.0
[CLS] user_29 [SEP] movie_14 movie_117 movie_58 movie_117 [SEP] 3.0 4.0 3.0 [MASK],4.0
[CLS] user_69 [SEP] movie_86 movie_21 movie_63 movie_21 [SEP] 3.0 4.0 5.0 [MASK],4.0
[CLS] user_66 [SEP] movie_37 movie_34 movie_117 movie_37 [SEP] 4.0 2.0 4.0 [MASK],4.0
[CLS] user_65 [SEP] movie_32 movie_44 movie_105 movie_27 [SEP] 5.0 3.0 4.0 [MASK],4.0
[CLS] user_59 [SEP] movie_32 movie_56 movie_23 movie_7 [SEP] 3.0 5.0 5.0 [MASK],2.5
[CLS] user_4 [SEP] movie_75 movie_69 movie_7 movie_74 [SEP] 2.0 2.0 1.0 [MASK],4.0
[CLS] user_56 [SEP] movie_14 movie_6 movie_73 movie_23 [SEP] 5.0 4.0 5.0 [MASK],5.0
[CLS] user_10 [SEP] movie_109 movie_30 movie_43 movie_23 [SEP] 4.0 5.0 4.0 [MASK],5.0
[CLS] user_40 [SEP] movie_23 movie_33 movie_98 movie_98 [SEP] 5.0 3.0 5.0 [MASK],5.0
[CLS] user_63 [SEP] movie_63 movie_4 movie_46 movie_4 [SEP] 3.0 3.0 4.0 [MASK],3.0
[CLS] user_51 [SEP] movie_5 movie_21 movie_31 movie_15 [SEP] 4.0 4.0 5.0 [MASK],5.0
[CLS] user_62 [SEP] movie_39 movie_145 movie_107 movie_31 [SEP] 3.5 1.0 3.5 [MASK],5.0
[CLS] user_77 [SEP] movie_35 movie_117 movie_87 movie_15 [SEP] 4.0 3.0 3.0 [MASK],4.0
[CLS] user_48 [SEP] movie_18 movie_29 movie_32 movie_10 [SEP] 3.0 4.0 4.5 [MASK],4.0
[CLS] user_61 [SEP] movie_143 movie_13 movie_46 movie_85 [SEP] 4.0 3.0 4.0 [MASK],4.0
[CLS] user_28 [SEP] movie_29 movie_59 movie_25 movie_34 [SEP] 4.0 3.0 3.0 [MASK],3.5
[CLS] user_65 [SEP] movie_156 movie_85 movie_126 movie_109 [SEP] 4.0 3.0 5.0 [MASK],4.0
[CLS] user_1 [SEP] movie_20 movie_2 movie_5 movie_17 [SEP] 2.0 2.5 4.0 [MASK],4.0
