itemId,title,category,description,option1,option2,option3
B00EZUK7IG,"Cricut Tools, Spatula and Scraper",Arts_Crafts_and_Sewing,"['Use the Cricut Tools Spatula to precisely lift images from the Cricut cutting mat, preventing intricate images from tearing or curling. The angled head of the spatula allows it to slide underneath the material with ease. Change the end cap to customize your own style and personality. The Cricut Tools Scraper is custom designed to scrape and clean unwanted scraps from any Cricut cutting mat, contributing to a longer lasting mat. It is also useful for burnishing vinyl during application as well as smoothing materials onto the cutting mat.']","['Spatula tool precisely lifts images off Cricut cutting mats', 'Scraper is custom designed to easily scrape and clean Cricut cutting mats', 'Interchangeable end cap on spatula to customize color']",Cricut,4672
B00EZUPZ5G,"Cricut Tools, Weeder",Arts_Crafts_and_Sewing,"['Cricuts Weeder Tool is perfect for removing tiny cuts, including negative pieces of vinyl and iron-on from the carrier sheet, or poking out tiny negative pieces from a cut cardstock image. Pick up small, ready-to-adhere pieces with the tip to easily apply to projects, use the curved section of the tool to hold down intricate cuts to the carrier sheet while removing surrounding negative pieces, or pierce small holes using the tip. Interchangeable end caps let you customize colors to match your own style.']","['Specially designed to easily remove tiny cuts', 'Helps separate vinyl and iron-on cuts from the liner', 'Interchangeable end caps to customize colors']",Cricut,3883
B00F3CNMV4,"Stakich Pure Yellow BEESWAX Block - 100% Natural, Craft Grade, Premium Quality - (1 lb)",Home_and_Kitchen,[],"['100% PURE & NATURAL : Premium Quality, Triple Filtered Grade A Beeswax', 'UNSCENTED : Naturally Sweet, Mild Aroma and Golden Yellow Color', 'SOOTHES & SOFTENS : Stakich Beeswax Protects Skin From Dehydration and Provides Antibacterial Properties', 'BEE CREATIVE : Perfect for DIY Projects Like Skin Care Products, Lotions, Candle Making, etc.', 'UNBEATABLE PRICE : Buy Direct and Save', '1 oz Stakich Beeswax', '5 oz almond oil (olive oil can also be used)', '1 Tbsp Stakich RawHoney', '4 drops of essential oil (rose, orange, lavender)', 'Lip balm tube or containers', 'Glass measuring cup', 'Disposable pipettes']",Stakich,8277
B00F3T1V60,"Rit Dye Liquid Dye, 8 fl oz, Navy Blue, 3-Pack",Arts_Crafts_and_Sewing,['Rit Dye works beautifully on many washable fabrics including: * Natural fibers ** cotton ** silk ** linen * Synthetics ** rayon ** nylon ** acetate Not recommended for: ** 100% polyester ** 100% acrylic or fabrics with special finishes ** rubber backing'],"['Navy blue liquid dye.', 'Pre-dissolved liquid dye is also great as a stain for unfinished wood and wicker. Works on silk and dried floral, nylon, fiber glass, plastic and even golf balls.', 'Not recommended for 100% polyester, 100% acrylic or fabrics with special finishes, rubber backing. Washable only in cold water, or labeled dry clean only.']",Rit,6214
B00F3T27RC,"Rit Dye Liquid Dye, 8 fl oz, Scarlet Red, 3-Pack",Arts_Crafts_and_Sewing,"['Rit Dye Liquid Dye in scarlet red dyes clothing and accessories, rejuvenates old garments, coordinates home decor, hides laundry accidents and more.']","['Scarlet red liquid dye.', 'Pre-dissolved liquid dye is also great as a stain for unfinished wood and wicker. Works on silk and dried floral, nylon, fiber glass, plastic and even golf balls.', 'Not recommended for 100% polyester, 100% acrylic or fabrics with special finishes, rubber backing. Washable only in cold water, or labeled dry clean only.']",Rit Dye,436
B00F3T14IK,"Rit Dye Liquid Fabric Dye, Black 8 oz (Pack of 3)",Arts_Crafts_and_Sewing,"['DetailsAll-purpose, concentrated. Conforms to ASTM D-4236. Made in USA.DirectionsShake well before using. Use 1 bottle for 2 lb. dry fabric. Add 1 cup salt to dye bath for cotton, rayon, ramie, linen, or blends. Polyester or acrylic blends dye lighter. Not recommended for 100% polyester, acrylic, or fabrics with special finishes, rubber-backing, cold water wash, or labeled dry clean only. If in doubt, test dye a swatch. Never pour dye on fabric. Wear rubber gloves. Rit will stain plastic, fiberglass or worn porcelain tub. Use Rit Color Remover before dyeing to lighter or different color. Wash dyed items separately in cool water. For dark or bright colors, double dye quantity. Washing machine dyeing: Fill washer with hottest water safe for fabric. Add dye, agitate to mix. Add wet, unfolded fabric. Extend wash cycle to 30 min. by resetting wash cycle. Rinse in cool water until clear. Wash deep shades in warm water and detergent. Clean Washer immediately with hot water, at highest level, detergent, and 1 cup chlorine bleach, run full cycle. Clean up with bleach. Sink or stove-top dyeing: Add 1/2 bottle dye to 3 gal. hot water for each lb. dry fabric. Add wet fabric, simmer and stir constantly 30 - 60 min. Rinse until water is clear. Wash in warm water and detergent. Clean up with chlorine bleach. WARNINGS:Eye irritant. Contains salt. Avoid contact with eyes. Wash thoroughly after handling. First aid: in case of eye contact immediately flush with water for 15 minutes. Call physician. Keep out of reach of children.']","['Black liquid dye.', 'Pre-dissolved liquid dye is also great as a stain for unfinished wood and wicker. Works on silk and dried floral, nylon and plastic and even golf balls.', 'Dye for clothing, accessories and even furniture.']",Rit Dye,436
B00F3T37TY,"Singer All Purpose Polyester Thread, 150 yd, White, 3-Pack","Arts_Crafts_and_Sewing, Sewing, Thread_and_Floss, Sewing",['Singer All Purpose Polyester Thread is ideal for all fabrics.'],"['150 yd polyester thread.', 'Polyester-wrapped core-spun construction makes sewing trouble free.', 'Ideal for all fabrics.', ""1 spool. Sews perfectly on all machines from vintage to today's most advanced.""]",SINGER,1125
B00F3T3TR4,"Rit Dye Laundry Treatment White-wash Stain Remover and Whitener Powder, 1-7/8 oz, White, 3-Pack",Arts_Crafts_and_Sewing,"['Rit Dye Laundry Treatment White-wash Stain Remover and Whitener Powder, removes stains and whitens unbleachable whites.']","['Fabric whitener and stain removing laundry powder.', 'Safely removes or lightens stains and whitens non-bleachable whites.', 'Enough for approximately 1 pound dry weight or about 3 yards medium weight fabric. Enough for approximately 1 pound dry weight or about 3 yards medium weight fabric.']",Rit Dye,3396
B00F607I6S,Silhouette SILHBLADEAUTO Cameo 3 Auto Blade Replacement,Arts_Crafts_and_Sewing,"['The Silhouette AutoBlade is available exclusively for the CAMEO 3 and Portrait 2. With the AutoBlade, you dont have to manually adjust your blade! Simply let your machine do all the work for you. The Silhouette Studio software program will provide recommended cut settings for common material types, and you can adjust them in the software as desired. Then, when you send your design to your Silhouette, your machine will automatically adjust your AutoBlade to the blade setting you chose in the software. Sit back and watch your machine work its magic.<br><br>The AutoBlade is made of a sintered tungsten alloy composed of super-fine powder for extra durability.']","['Auto blade for Silhouette Cameo 3', '10 Levels of depth, up to 2mm', 'This will only work with the Cameo 3']",Silhouette America,339
B00F8FEAMQ,Pro Arte 'Acrylix' Acrylic &amp; Oil Painting Brush Set W8,"Arts_Crafts_and_Sewing, Painting, Brushes, Paintbrush_Sets","['The PA-W8 is the short handled version of Pro Arte&apos;s famous Sterling Acrylix brush range. This range is also perfect for oil and acrylic painting. The brush set is supplied in a handy PVC wallet which protects the brushes and shows the brushes to their full potential allowing them to be purchased for sole use or as the perfect gift for any discerning or aspiring artist. The synthetic blended &quot;Taklon&quot; fibers exude a beautiful springy feel allowing great color flow and incredible control when used for impasto work. The set comprises of five brushes - Size 0, 2, 4 &amp; 6, in Round &amp; 1/4&quot; Flat. The set is an ideal starter pack. These brushes are perfect for fine detail or painting in small scale. In fact, so useful are these style of brushes and so responsive is the fiber that Pro Arte created a full range of brushes suitable for model and miniature paintersusing this hair mixture. Look out for the series MP range! Other sets for oil and acrylic painting are available so why not check out our PA-W7A &amp; PA-W7B in Bristle, and our short handled set, PA-W8 also in synthetic Taklon. Thank you for looking at this great Pro Arte product. If you want to see more by this great British brush manufacturer then click the &quot;supplier&quot; link to see the full range that we currently stock. If you dont find exactly what you want, keep looking as we are always adding new products!']","['High Quality Artists Synthetic ""Taklon"" Acrylic & Oil Painting Brushes', 'Manufactured in the UK by Pro Arte Artists Brushmakers', 'Blended synthetic hair gives good color-holding, great control, good springy feel & wonderful painting capability.', 'Very hardwearing and will give lasting service if used and cleaned properly', 'One of UKs best selling Oil & Acrylic brush - The UK Market Leader!']",Pro Arte,2353
B00F8GR2FC,Zip Fixer - 16 Replacement Zipper Tags - Fix your favourite coat or suitcase,Arts_Crafts_and_Sewing,"[""- Perfect for mending backpacks, jackets, purses, duffle bags, and much more \n<br> - Sturdy nylon and stainless steel for long lasting durability \n<br> - Easy to install in just seconds, no tools needed (except to remove old tab if necessary) \n<br> - Two convenient sizes for a variety of applications \n<br> - Large eyelets on zipper tabs for locks, ID tags, charms, etc \n<br> \n<br> It has happened to just about everyone at some time or another...you grab the tab on the zipper as you prepare to zip up a jacket or other article of clothing, and SNAP! The tab breaks off, and now you have to get creative just to get the zipper to go up or down. Here's a solution that will repair the tabs on up to 16 zippers! This set of 16 Zipper Fixers contains 8 small and 8 large models so you'll have plenty to work with to repair those unexpected emergencies. Why even wait for an crisis to happen? You can install these tabs before the old ones break off, and you'll know that your in good shape for a long time to come. \n<br> \n<br> These tabs have a large, easy-to-grip shape, and being made from sturdy nylon and stainless steel, they are strong once they are in place. There's a large eye on the tab in case you need to attach a luggage tag, a lock, or maybe even a lucky charm to it. They are extremely simple to install, too. Just slide the metal locking pin through the eyelet on the zipper, plug it into the 2 holes on the plastic tab, and push it in until it locks into place...and your old zipper is as good as new! No tools are needed to install the new tabs onto your old zippers (unless you need pliers or something to remove the old tab). All tabs come in black only, and the metal pins are universal for both sizes.""]","['Perfect for mending backpacks, jackets, purses, duffle bags, and much more.', 'Sturdy nylon and stainless steel for long lasting durability.', ""This set of 16 Zipper Fixers contains 8 small and 8 large models so you'll have plenty to work with to repair those unexpected emergencies."", 'Easy to install in just seconds, no tools needed (except to remove old tab if necessary)', 'Large eyelets on zipper tabs for locks, ID tags, charms, etc.']",Harbour Housewares,6211
